"","id","timestamp","x","y","ring_id","sex","sensor","tag_site","study_name","study_id"
"1293","De_Lange_Hoek",2019-10-03,-16.018,13.466,"Y6LRLB",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"2916","Grutte_Polder",2020-10-22,-16.015,13.472,"C1WWGG",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"2918","Grutte_Polder",2020-10-24,-15.999,13.477,"C1WWGG",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"4278","Leziria",2022-06-28,-15.93887,13.48782,"L3BRLY",NA,"Argos Doppler Shift","PT","Black-tailed Godwit Iberia - NL 2019",652989041
"5511","Sudermar",2019-10-22,-15.644,13.457,"B3RRBL",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"5952","Tsjerkefeart",2020-10-16,-15.802,13.488,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"5953","Tsjerkefeart",2020-10-18,-15.825,13.491,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"5956","Tsjerkefeart",2020-10-23,-15.83,13.488,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"5957","Tsjerkefeart",2020-10-24,-15.812,13.483,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"5958","Tsjerkefeart",2020-10-27,-15.881,13.499,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"5959","Tsjerkefeart",2020-10-28,-15.892,13.504,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"5960","Tsjerkefeart",2020-10-30,-15.802,13.5,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"5962","Tsjerkefeart",2020-10-31,-15.814,13.485,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"5963","Tsjerkefeart",2020-11-03,-15.817,13.484,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"5964","Tsjerkefeart",2020-11-04,-15.839,13.485,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"5965","Tsjerkefeart",2020-11-06,-15.921,13.497,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6097","Tsjerkefeart",2021-10-15,-15.794,13.485,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6098","Tsjerkefeart",2021-10-16,-15.852,13.488,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6100","Tsjerkefeart",2021-10-19,-15.804,13.504,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6101","Tsjerkefeart",2021-10-20,-15.812,13.487,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6102","Tsjerkefeart",2021-10-21,-15.815,13.483,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6103","Tsjerkefeart",2021-11-01,-15.813,13.471,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6104","Tsjerkefeart",2021-11-05,-15.812,13.493,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6105","Tsjerkefeart",2021-11-07,-15.818,13.492,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6107","Tsjerkefeart",2021-11-09,-15.811,13.493,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6108","Tsjerkefeart",2021-11-10,-15.81,13.489,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6109","Tsjerkefeart",2021-11-13,-15.805,13.475,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6110","Tsjerkefeart",2021-11-18,-15.82,13.509,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6267","Tsjerkefeart",2023-10-23,-15.91104,13.50158,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6268","Tsjerkefeart",2023-10-24,-15.90048,13.52547,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6269","Tsjerkefeart",2023-10-25,-15.7792,13.49544,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6270","Tsjerkefeart",2023-10-27,-15.80767,13.50667,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6271","Tsjerkefeart",2023-10-31,-16.01552,13.48305,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6272","Tsjerkefeart",2023-11-03,-15.81172,13.49274,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"6273","Tsjerkefeart",2023-11-05,-15.81203,13.49656,"C2WGWW",NA,"Argos Doppler Shift","NL","Black-tailed Godwit Iberia - NL 2019",652989041
"10188","RBR.RY.A.",2022-10-12,-15.81775,13.50248,"RBR-RY(A) (no ring)","F","Argos Doppler Shift",NA,"Black-tailed Godwits Extremadura (Lotek)",1923591036
"10189","RBR.RY.A.",2022-10-19,-15.84466,13.49303,"RBR-RY(A) (no ring)","F","Argos Doppler Shift",NA,"Black-tailed Godwits Extremadura (Lotek)",1923591036
"10190","RBR.RY.A.",2022-10-26,-15.81764,13.4809,"RBR-RY(A) (no ring)","F","Argos Doppler Shift",NA,"Black-tailed Godwits Extremadura (Lotek)",1923591036
"10192","RBR.RY.A.",2022-10-30,-15.82957,13.48699,"RBR-RY(A) (no ring)","F","Argos Doppler Shift",NA,"Black-tailed Godwits Extremadura (Lotek)",1923591036
"10193","RBR.RY.A.",2022-11-09,-15.78662,13.50546,"RBR-RY(A) (no ring)","F","Argos Doppler Shift",NA,"Black-tailed Godwits Extremadura (Lotek)",1923591036
"10194","RBR.RY.A.",2022-11-12,-15.54215,13.48889,"RBR-RY(A) (no ring)","F","Argos Doppler Shift",NA,"Black-tailed Godwits Extremadura (Lotek)",1923591036
"10490","WBN.WY.V.",2022-06-21,-16.04088,13.51049,"WBN-WY(V) (J024209)","F","Argos Doppler Shift","PT","Black-tailed Godwits Extremadura (Lotek)",1923591036
"10491","WBN.WY.V.",2022-06-22,-16.04177,13.5125,"WBN-WY(V) (J024209)","F","Argos Doppler Shift","PT","Black-tailed Godwits Extremadura (Lotek)",1923591036
"10492","WBN.WY.V.",2022-06-23,-16.05361,13.49699,"WBN-WY(V) (J024209)","F","Argos Doppler Shift","PT","Black-tailed Godwits Extremadura (Lotek)",1923591036
"10493","WBN.WY.V.",2022-06-24,-16.04919,13.49644,"WBN-WY(V) (J024209)","F","Argos Doppler Shift","PT","Black-tailed Godwits Extremadura (Lotek)",1923591036
"10529","WBN.WY.V.",2022-11-01,-16.03636,13.49382,"WBN-WY(V) (J024209)","F","Argos Doppler Shift","PT","Black-tailed Godwits Extremadura (Lotek)",1923591036
"10530","WBN.WY.V.",2022-11-02,-15.81314,13.50301,"WBN-WY(V) (J024209)","F","Argos Doppler Shift","PT","Black-tailed Godwits Extremadura (Lotek)",1923591036
"10532","WBN.WY.V.",2022-11-05,-15.79625,13.49681,"WBN-WY(V) (J024209)","F","Argos Doppler Shift","PT","Black-tailed Godwits Extremadura (Lotek)",1923591036
"10533","WBN.WY.V.",2022-11-07,-15.79377,13.50005,"WBN-WY(V) (J024209)","F","Argos Doppler Shift","PT","Black-tailed Godwits Extremadura (Lotek)",1923591036
"10534","WBN.WY.V.",2022-11-10,-15.77773,13.49802,"WBN-WY(V) (J024209)","F","Argos Doppler Shift","PT","Black-tailed Godwits Extremadura (Lotek)",1923591036
"11029","YL.YY.H.",2021-06-30,-15.95486,13.48137,"J021795","F","GPS","PT","BtgTagus2021",1693518103
"11032","YL.YY.H.",2021-07-01,-15.91395,13.51459,"J021795","F","GPS","PT","BtgTagus2021",1693518103
"11480","YL.YY.H.",2021-10-23,-15.83842,13.49078,"J021795","F","GPS","PT","BtgTagus2021",1693518103
"11483","YL.YY.H.",2021-10-24,-15.83706,13.48873,"J021795","F","GPS","PT","BtgTagus2021",1693518103
"11487","YL.YY.H.",2021-10-25,-15.83671,13.49458,"J021795","F","GPS","PT","BtgTagus2021",1693518103
"11491","YL.YY.H.",2021-10-26,-15.8373,13.48848,"J021795","F","GPS","PT","BtgTagus2021",1693518103
"11495","YL.YY.H.",2021-10-27,-15.83778,13.49162,"J021795","F","GPS","PT","BtgTagus2021",1693518103
"11499","YL.YY.H.",2021-10-28,-15.83824,13.49122,"J021795","F","GPS","PT","BtgTagus2021",1693518103
"13073","Melto",2020-10-21,-15.85,13.488,"5448254","M","Argos Doppler Shift","DE","Duemmer Adult Godwits_2018",484019425
"13075","Melto",2020-10-23,-15.844,13.498,"5448254","M","Argos Doppler Shift","DE","Duemmer Adult Godwits_2018",484019425
"13079","Melto",2020-10-26,-15.816,13.487,"5448254","M","Argos Doppler Shift","DE","Duemmer Adult Godwits_2018",484019425
"13081","Melto",2020-10-28,-15.83,13.483,"5448254","M","Argos Doppler Shift","DE","Duemmer Adult Godwits_2018",484019425
"15621","Op.Kamerun",2020-11-02,-15.835,13.489,"PYR/PMY",NA,"Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"15623","Op.Kamerun",2020-11-03,-15.838,13.488,"PYR/PMY",NA,"Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"15624","Op.Kamerun",2020-11-04,-15.839,13.49,"PYR/PMY",NA,"Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"15626","Op.Kamerun",2020-11-05,-15.897,13.47,"PYR/PMY",NA,"Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"15629","Op.Kamerun",2020-11-06,-15.912,13.472,"PYR/PMY",NA,"Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"15922","van.Wechtern",2020-06-30,-15.888,13.592,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"15950","van.Wechtern",2020-10-09,-15.841,13.48,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"15951","van.Wechtern",2020-10-11,-15.807,13.503,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"15952","van.Wechtern",2020-10-13,-16.023,13.47,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"15953","van.Wechtern",2020-10-15,-16.013,13.502,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"15955","van.Wechtern",2020-10-26,-15.816,13.486,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"15956","van.Wechtern",2020-10-31,-15.837,13.483,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"15958","van.Wechtern",2020-11-02,-15.839,13.483,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16005","van.Wechtern",2021-10-15,-15.82,13.485,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16006","van.Wechtern",2021-10-22,-15.826,13.494,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16007","van.Wechtern",2021-10-26,-15.837,13.496,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16008","van.Wechtern",2021-11-02,-15.805,13.504,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16010","van.Wechtern",2021-11-11,-15.842,13.495,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16012","van.Wechtern",2021-11-13,-15.83,13.487,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16013","van.Wechtern",2021-11-24,-15.815,13.494,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16035","van.Wechtern",2022-10-07,-15.84251,13.48362,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16036","van.Wechtern",2022-10-10,-16.01076,13.50436,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16037","van.Wechtern",2022-10-12,-16.00793,13.46407,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16038","van.Wechtern",2022-10-16,-15.8181,13.48655,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16040","van.Wechtern",2022-10-18,-15.83067,13.49689,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16041","van.Wechtern",2022-11-09,-15.77997,13.5009,"RPR/PMY","M","Argos Doppler Shift",NA,"Duemmer Adult Godwits_2020",1105026166
"16987","Finja.Marie",2022-10-30,-16.01183,13.47307,"YPN/PMY",NA,"Argos Doppler Shift",NA,"GrassBirdHabitats Adult Godwits_2022",1751337831
"16988","Finja.Marie",2022-11-02,-15.82195,13.48985,"YPN/PMY",NA,"Argos Doppler Shift",NA,"GrassBirdHabitats Adult Godwits_2022",1751337831
"16989","Finja.Marie",2022-11-08,-15.79561,13.49517,"YPN/PMY",NA,"Argos Doppler Shift",NA,"GrassBirdHabitats Adult Godwits_2022",1751337831
"16990","Finja.Marie",2022-11-11,-15.7927,13.50021,"YPN/PMY",NA,"Argos Doppler Shift",NA,"GrassBirdHabitats Adult Godwits_2022",1751337831
"17141","Mable",2022-06-23,-15.91551,13.51726,"","F","Argos Doppler Shift","DE","GrassBirdHabitats Adult Godwits_2022",1751337831
"34203","Ruesche",2024-08-11,-15.8337472,13.491696,"","F","GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34742","Werner",2024-08-15,-16.0382016,13.49456,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34858","Werner",2024-09-05,-15.8402944,13.4941232,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34863","Werner",2024-09-06,-15.8394832,13.4951968,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34869","Werner",2024-09-07,-15.8311536,13.4895472,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34874","Werner",2024-09-08,-15.839392,13.4953888,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34880","Werner",2024-09-09,-15.83752,13.4929888,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34885","Werner",2024-09-10,-15.8371696,13.49348,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34891","Werner",2024-09-11,-15.8379456,13.4917296,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34896","Werner",2024-09-12,-15.8381008,13.491016,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34902","Werner",2024-09-13,-15.84088,13.4960528,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34908","Werner",2024-09-14,-15.8380848,13.4910464,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34914","Werner",2024-09-15,-15.84012,13.4959744,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34920","Werner",2024-09-16,-15.8407632,13.4960144,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34926","Werner",2024-09-17,-15.8407024,13.4964144,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34932","Werner",2024-09-18,-15.8406704,13.4958128,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34938","Werner",2024-09-19,-15.8393328,13.4954064,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34944","Werner",2024-09-20,-16.0123392,13.491696,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34950","Werner",2024-09-21,-16.011904,13.4913104,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34956","Werner",2024-09-22,-16.0551776,13.4659088,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34962","Werner",2024-09-23,-16.0155888,13.4918976,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34968","Werner",2024-09-24,-16.0132832,13.4993856,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34974","Werner",2024-09-25,-16.0147824,13.4993088,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34980","Werner",2024-09-26,-16.0365568,13.4938912,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34986","Werner",2024-09-27,-16.0113008,13.50196,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34992","Werner",2024-09-28,-16.0114048,13.5017904,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"34998","Werner",2024-09-29,-16.01144,13.5022736,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35004","Werner",2024-09-30,-16.0111136,13.5011776,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35010","Werner",2024-10-01,-16.0109936,13.5023152,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35016","Werner",2024-10-02,-16.0120368,13.5044912,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35022","Werner",2024-10-03,-16.0124096,13.503416,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35028","Werner",2024-10-04,-16.0139664,13.4993216,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35033","Werner",2024-10-05,-16.0135824,13.499464,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35038","Werner",2024-10-06,-16.014096,13.4989584,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35043","Werner",2024-10-07,-16.044064,13.4670112,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35049","Werner",2024-10-08,-16.0414256,13.4665456,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35055","Werner",2024-10-09,-16.0148608,13.4999472,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35061","Werner",2024-10-10,-16.0112208,13.5037696,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35067","Werner",2024-10-11,-16.0111568,13.501744,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35073","Werner",2024-10-12,-16.0107504,13.5017744,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35079","Werner",2024-10-13,-16.0120304,13.5023696,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35085","Werner",2024-10-14,-16.0146352,13.4988992,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35091","Werner",2024-10-15,-16.0456288,13.4825504,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35097","Werner",2024-10-16,-16.0368304,13.4928384,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35103","Werner",2024-10-17,-16.0158864,13.4989904,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35109","Werner",2024-10-18,-16.0426944,13.4671328,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35115","Werner",2024-10-19,-16.0543536,13.4662464,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35121","Werner",2024-10-20,-16.0517728,13.4640128,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35127","Werner",2024-10-21,-16.034416,13.4658864,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35133","Werner",2024-10-22,-16.014072,13.494168,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35139","Werner",2024-10-23,-16.0141856,13.4992864,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35145","Werner",2024-10-24,-16.015064,13.4998,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35151","Werner",2024-10-25,-16.0355792,13.4933536,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35157","Werner",2024-10-26,-16.0356656,13.4933792,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35163","Werner",2024-10-27,-16.037048,13.493056,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35169","Werner",2024-10-28,-16.0367616,13.4930576,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35175","Werner",2024-10-29,-16.0370656,13.4932384,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35181","Werner",2024-10-30,-16.0365088,13.4932512,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35187","Werner",2024-10-31,-16.03604,13.4924608,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35193","Werner",2024-11-01,-16.0360432,13.4926288,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35199","Werner",2024-11-02,-16.0371568,13.4937648,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35205","Werner",2024-11-03,-16.0391712,13.4921328,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35211","Werner",2024-11-04,-16.0358912,13.49192,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35217","Werner",2024-11-05,-16.0367408,13.4926608,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35223","Werner",2024-11-06,-16.0372464,13.492656,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35229","Werner",2024-11-07,-16.0371536,13.4930048,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35235","Werner",2024-11-08,-16.0376528,13.4931488,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35241","Werner",2024-11-09,-16.0374064,13.4931152,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35247","Werner",2024-11-10,-16.0375728,13.4934096,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35253","Werner",2024-11-11,-16.035544,13.4924976,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35259","Werner",2024-11-12,-16.0359136,13.4922496,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35265","Werner",2024-11-13,-16.0369472,13.4932272,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35271","Werner",2024-11-14,-16.0617136,13.4781872,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35277","Werner",2024-11-15,-16.0618176,13.4780992,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35283","Werner",2024-11-16,-16.0314432,13.4763232,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35289","Werner",2024-11-17,-16.0367904,13.4927376,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35295","Werner",2024-11-18,-16.0359776,13.495048,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35301","Werner",2024-11-19,-16.0359424,13.4942768,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35307","Werner",2024-11-20,-16.03568,13.4933872,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35313","Werner",2024-11-21,-16.0367744,13.4927616,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35319","Werner",2024-11-22,-16.037464,13.4938,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35325","Werner",2024-11-23,-16.0369136,13.4940784,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35331","Werner",2024-11-24,-16.0373152,13.4934352,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35337","Werner",2024-11-25,-16.037224,13.4939952,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35343","Werner",2024-11-26,-16.03736,13.494136,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35349","Werner",2024-11-27,-16.0374464,13.4944032,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35355","Werner",2024-11-28,-16.0360624,13.49248,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35361","Werner",2024-11-29,-16.0358272,13.492392,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35367","Werner",2024-11-30,-16.0375664,13.4943152,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35373","Werner",2024-12-01,-16.0376944,13.49396,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
